,rewards
1175,-985.130043700795
1176,-1110.3907129483725
1177,-1082.1071409280698
1178,-1118.8375363079963
1179,-1230.3771308310136
1180,-1003.582898476913
1181,-1129.1031987844963
1182,-928.4237732592649
1183,-908.200337285974
1184,-1027.8473890245598
1185,-878.4432327307802
1186,-941.0933724558547
1187,-1088.8400284226836
1188,-1047.815017492811
1189,-1013.9597575094249
1190,-1040.3147343176352
1191,-1222.5688518758705
1192,-1071.2795339239694
1193,-990.2831547481297
1194,-1104.204705294598
1195,-1033.3655798248797
1196,-883.123188026705
1197,-1036.0943831550615
1198,-1094.6731205559138
1199,-1079.1557260723516
1200,-1166.0061230506674
1201,-944.9288894290602
1202,-1267.7338599179302
1203,-1109.5319861145322
1204,-1018.8734033674083
1205,-1120.0031312792378
1206,-1119.8965578116117
1207,-1094.1923622073114
1208,-1146.2897496778226
1209,-1134.6356895480017
1210,-1149.749515843122
1211,-1158.0036541702073
1212,-1006.7806364490572
1213,-1009.2288617551831
1214,-1124.3476825547082
1215,-1170.7973877978166
1216,-1040.8867301853084
1217,-1018.9169166925483
1218,-992.4953495261944
1219,-1215.0958997467117
1220,-884.1547295490692
1221,-1110.072526949153
1222,-902.6682720036234
1223,-1158.7694124442437
1224,-1141.5272750995016
1225,-919.3648472379296
1226,-1050.353817757476
1227,-1155.0234839758562
1228,-1162.0085672433772
1229,-1024.4851717725935
1230,-1038.48015667795
1231,-1116.459047969876
1232,-1057.468040240875
1233,-1062.9846590745037
1234,-1134.5768271724958
1235,-999.816112425863
1236,-1056.1512715068902
1237,-1090.100363821822
1238,-1044.661693579034
1239,-1026.625681694464
1240,-1046.6628523246766
1241,-1039.053414535214
1242,-1118.4473601955933
1243,-1199.1398702208853
1244,-1028.209382371292
1245,-1090.1571000386991
1246,-869.306128494108
1247,-956.4468678456427
1248,-1042.232278050479
1249,-813.7869233225952
1250,-1119.3827728803549
1251,-851.0397865005143
1252,-984.5777959613218
1253,-781.8748901386518
1254,-1039.3283987587718
1255,-1053.0226758344625
1256,-1041.790229180898
1257,-1047.686134395669
1258,-1129.9425427441793
1259,-890.8310503182405
1260,-1091.2437388437118
1261,-1054.961620651654
1262,-1037.1550375143042
1263,-771.9852501562932
1264,-1030.3376700941897
1265,-928.0516868092749
1266,-1122.0743230234536
1267,-1047.0631032908161
1268,-1216.6205319434714
1269,-1137.8185556192032
1270,-1055.7365375232926
1271,-1113.0517434440533
1272,-905.8669460355196
1273,-1123.0332772331901
1274,-1129.381929690597
1275,-1043.2083909590756
1276,-1188.9566645449715
1277,-1041.063806738292
1278,-915.8539240308166
1279,-1050.3864982822818
1280,-1000.0770451274122
1281,-1027.9131914295635
1282,-1228.1548665879382
1283,-1022.3331883016231
1284,-1038.8646580408645
1285,-920.0388692422209
1286,-1090.0054926049836
1287,-937.8620903174113
1288,-1105.8052835402925
1289,-856.2090423741837
1290,-1167.167411517116
1291,-1062.317731552435
1292,-996.2086078424454
1293,-1088.519328965336
1294,-1030.3075200964452
1295,-1026.9154898934146
1296,-1190.6370956314424
1297,-1152.6870074329163
1298,-938.8852404070933
1299,-1082.997618568859
1300,-1130.626942232169
1301,-1062.5498804819035
1302,-1107.8039666289183
1303,-1126.6011136175819
1304,-1015.5903538655126
1305,-991.9702599380842
1306,-1000.5717954540082
1307,-1140.4438622891576
1308,-1167.86810171356
1309,-1085.8166619350725
1310,-1098.395580909187
1311,-1076.5168250262718
1312,-999.946904665239
1313,-1158.2159971454348
1314,-913.9249941033322
1315,-1026.3591471416273
1316,-1086.7113560536955
1317,-1111.023434288178
1318,-820.4650617242521
1319,-1165.0301048436913
1320,-1052.1472240906994
1321,-1025.437298016098
1322,-898.7489941809724
1323,-1167.1101052614827
1324,-1239.341761510906
1325,-1056.2401526535136
1326,-909.3661989149097
1327,-867.7541515115624
1328,-1145.4135451409188
1329,-1120.733885021516
1330,-1115.955617475009
1331,-1119.0440592814953
1332,-1052.5604663865788
1333,-1000.0722965630501
1334,-1099.8046545862671
1335,-874.5260698898234
1336,-798.0058398043636
1337,-1083.407264507284
1338,-1043.016207329006
1339,-1033.8916252620058
1340,-1019.5582956933822
1341,-836.37544912694
1342,-993.1236702877048
1343,-1064.7951698792942
1344,-903.0460673849007
1345,-1136.8509668727506
1346,-989.5984953456008
1347,-1087.1180243082706
1348,-1095.4144979238067
1349,-1008.3781592966852
1350,-1017.401547414166
1351,-1062.0443432488485
1352,-1008.5430830975553
1353,-1080.5363096449519
1354,-911.5615079040449
1355,-845.3254986545808
1356,-1096.0292634624452
1357,-928.184828651191
1358,-1110.174992288319
1359,-1078.852468463083
1360,-1058.2790812828414
1361,-1121.1583784622264
1362,-1130.0940360551258
1363,-954.6162508849648
1364,-1119.4680118718381
1365,-1165.914344322924
1366,-1003.2400906099746
1367,-771.7043728892365
1368,-891.8693104138288
1369,-918.7346870723217
1370,-1040.0675707641885
1371,-899.5341921465548
1372,-1143.9507406589505
1373,-1137.403730967629
1374,-928.519698168949
1375,-1128.3095629889872
1376,-955.7230601284838
1377,-917.4102684785461
1378,-972.7932464706599
1379,-1128.185889532952
1380,-996.6135334932276
1381,-1009.54493699073
1382,-932.1857063507099
1383,-1002.4987487411765
1384,-1053.763241120885
1385,-1182.6695461820523
1386,-940.1317885886194
1387,-900.7605452779493
1388,-1048.0818163941585
1389,-770.051569987959
1390,-981.9411761130324
1391,-1259.8748881893432
1392,-1022.8371718810027
1393,-998.235474341752
1394,-1048.2979020290272
1395,-929.2691559568493
1396,-1022.2340331756052
1397,-1010.2611036933523
1398,-1047.2589000438213
1399,-994.1280637965473
1400,-1050.3476371905297
1401,-1149.7505289605406
1402,-996.177153890276
1403,-912.5884251310865
1404,-1005.4785969489648
1405,-1127.5474496265247
1406,-882.9172010119889
1407,-753.9732427239811
1408,-744.6341065698108
1409,-1128.9330608787147
1410,-912.3593967529649
1411,-1001.5124826398542
1412,-887.5806717338817
1413,-1035.7981208824185
1414,-1185.2124916650137
1415,-770.8245258514612
1416,-893.3262914908174
1417,-1035.1336967104069
1418,-939.3332916104685
1419,-904.9816747458171
1420,-1042.16519413427
1421,-1028.9852814322169
1422,-1101.287515159416
1423,-769.0918020688601
1424,-898.7285442398086
1425,-1057.266567866537
1426,-1013.106466467231
1427,-992.6138680498549
1428,-1110.847867696333
1429,-1073.4422112355876
1430,-983.6697097225688
1431,-1008.4300421486938
1432,-1114.7214566512869
1433,-936.4462830441078
1434,-1117.3073825507581
1435,-838.8218439070564
1436,-897.4831329023064
1437,-886.7697260502821
1438,-1147.740974555741
1439,-885.0809287584385
1440,-988.1672601550489
1441,-1026.0357870136131
1442,-903.8012583295341
1443,-1107.0278774287717
1444,-1015.9291640113396
1445,-1153.8457829183778
1446,-1118.7826574245216
1447,-1037.2019947428487
1448,-892.0798369070898
1449,-906.2398076474503
1450,-1008.5459601102885
1451,-1048.5475323749606
1452,-985.8858710950542
1453,-1021.9178207167564
1454,-1172.1388519715163
1455,-1130.1691420868838
1456,-1188.0694005440378
1457,-1006.8116918984861
1458,-1056.3652141003765
1459,-1112.0102166083136
1460,-1044.2670293805693
1461,-1132.1515602166915
1462,-1171.105715096237
1463,-1139.5049175094612
1464,-905.3338236300671
1465,-1025.10846300702
1466,-1030.6135904687837
1467,-1113.8040527288993
1468,-1066.8407901473634
1469,-1018.5995961857765
1470,-1093.7825481447262
1471,-1104.5829712018813
1472,-1094.5956655608704
1473,-897.1432197058454
1474,-1050.9139553850991
1475,-1045.3981923056526
1476,-1102.9652881650993
1477,-1069.0839723413105
1478,-1050.3746192190974
1479,-1150.1057505796591
1480,-1106.5334112569972
1481,-1113.0485102341215
1482,-1132.449471105753
1483,-1054.6161668013085
1484,-1170.38856407776
1485,-1015.7185960834796
1486,-1042.7457511724378
1487,-976.018820293652
1488,-935.7204381468102
1489,-1146.992614915575
1490,-1106.167149285192
1491,-1050.6042912983878
1492,-1001.0932197186376
1493,-1089.7007052964614
1494,-876.8598742845969
1495,-1041.9080778390055
1496,-1009.916268378599
1497,-905.4947181767373
1498,-1045.3641822510233
1499,-1055.4572916715204
1500,-1193.4813619137885
1501,-1115.0603813938637
1502,-1074.026891609091
1503,-1088.216920779743
1504,-1035.9335734199506
1505,-1115.4324709128948
1506,-1045.2187177081591
1507,-1016.1530257837717
1508,-1168.0003357450753
1509,-997.4738400533055
1510,-1058.0833827597505
1511,-1130.4490296995216
1512,-1100.2135848524276
1513,-1053.9352938914344
1514,-1134.987573354522
1515,-1079.574104820222
1516,-914.6853192349361
1517,-1084.6049549397774
1518,-1047.075756532376
1519,-1032.3060377280924
1520,-1147.0874510213953
1521,-983.5532504507001
1522,-1086.4856112233647
1523,-1012.5922303832075
1524,-791.415321729604
1525,-929.7963835450824
1526,-877.7333632583678
1527,-1221.5870635946724
1528,-1148.4442570746273
1529,-994.2682795897107
1530,-1127.1201964763668
1531,-1116.7760158748422
1532,-1114.8813035220085
1533,-1123.2342603826132
1534,-1007.8572205077718
1535,-1092.4466657071212
1536,-1089.0563280349088
1537,-1044.605384314397
1538,-941.4465361867857
1539,-902.6386297682469
1540,-1162.7553419441463
1541,-1086.596821484686
1542,-951.771889565553
1543,-783.7093121397588
1544,-1087.3203474101108
1545,-1063.9390322789013
1546,-903.6193238326379
1547,-1057.1187610316447
1548,-1092.930985660512
1549,-1036.5065341509905
1550,-1033.6317108518479
1551,-1117.818931221538
1552,-1034.6363043168367
1553,-1134.281176151981
1554,-1047.8433721697656
1555,-998.5105320917344
1556,-909.1282006312066
1557,-995.7227683404925
1558,-904.4605154226182
1559,-1189.4467458832157
1560,-1053.5791077843116
1561,-1034.8440429770649
1562,-1152.2668681421321
1563,-1062.9336338221485
1564,-971.9827088134408
1565,-953.5210242736741
1566,-1031.5019755632352
1567,-1022.284951174724
1568,-792.1781591193904
1569,-1012.8216354538888
1570,-923.7245985163546
1571,-1153.5829458454546
1572,-1051.1933892244347
1573,-975.4971884199168
1574,-887.7341644318269
1575,-1040.358199934637
1576,-1175.470803350366
1577,-1029.3624511919677
1578,-1013.2641810352001
1579,-764.9115999443994
1580,-1113.8842851934248
1581,-1005.8735618624662
1582,-1021.7777834502349
1583,-1040.6396158306547
1584,-1047.0226146404834
1585,-1036.3725644470176
1586,-1003.3799705377293
1587,-773.0306783762387
1588,-1013.3865763464918
1589,-1089.93517270769
1590,-1107.5362885557051
1591,-913.7341036190268
1592,-1050.8015137749155
1593,-1088.770516858998
1594,-1026.9733466172227
1595,-915.8689546315181
1596,-1039.4875851349825
1597,-1001.444746291304
1598,-1017.1025872300175
1599,-1023.735768069313
1600,-1152.164954081983
1601,-1009.606959229273
1602,-1033.972947047309
1603,-898.8083369078101
1604,-1037.3337813894602
1605,-1025.8020711477611
1606,-1232.7492094915228
1607,-1032.522796728109
1608,-1048.0409839283257
1609,-1012.830528968683
1610,-1015.6050854360865
1611,-1022.0519183413672
1612,-1028.772994854062
1613,-1094.20473922966
1614,-983.7872899251871
1615,-1166.2548588586535
1616,-851.9631319422448
1617,-1115.1802081866265
1618,-1119.8128928207323
1619,-1180.2616993217591
1620,-1122.0653395610836
1621,-1039.6353612154717
1622,-1187.4055417197978
1623,-919.7822943638895
1624,-1113.7338568193095
1625,-990.8715460552199
1626,-1023.098048733851
1627,-918.8337142329614
1628,-967.1929674168346
1629,-1045.5134911942007
1630,-1088.0759795911436
1631,-920.6422137552055
1632,-938.0604471271969
1633,-990.8539128069713
1634,-1052.6009512739092
1635,-1024.3734004271955
1636,-1068.072464797376
1637,-1052.519495536947
1638,-1044.665047700366
1639,-1121.3022085296782
1640,-945.1899030650965
1641,-884.1091989130646
1642,-989.6019230205179
1643,-1071.9254555216987
1644,-1098.9135805152816
1645,-881.4518887094806
1646,-984.843540880983
1647,-988.29643087284
1648,-983.474626387303
1649,-779.6342854891482
1650,-1116.1141934946568
1651,-1032.7568148381592
1652,-1017.8690376892724
1653,-781.6240882914669
1654,-762.2256992530994
1655,-928.3492199059186
1656,-1040.1368934835248
1657,-1064.855358056971
1658,-818.6178264283981
1659,-1074.0759937593377
1660,-1053.1691444045503
1661,-1016.5111296382063
1662,-1006.5092767358169
1663,-912.0694550343879
1664,-904.3594832306707
1665,-969.7433840628752
1666,-1002.5660587066599
1667,-922.068683367929
1668,-999.7712230596345
1669,-902.6725334580104
1670,-998.5473492292298
1671,-885.5571671188703
1672,-903.7356688729661
1673,-795.6116586109777
1674,-1003.6572207627557
1675,-1055.8177332560972
1676,-1010.1176897577055
1677,-1003.7543209502951
1678,-1087.539459770561
1679,-1023.3936221718211
1680,-1023.3718696531055
1681,-896.5230637364203
1682,-1198.6306724270564
1683,-904.8336302123072
1684,-892.8699971457901
1685,-1041.7028193047765
1686,-1013.6113080083622
1687,-1036.1959668882882
1688,-902.5071117211346
1689,-882.7783038136286
1690,-1147.6098106179752
1691,-966.8656518944767
1692,-875.3492949167701
1693,-1026.8289005568543
1694,-904.7381818414966
1695,-1026.6985108209344
1696,-1042.3107133033284
1697,-1125.94641712958
1698,-999.802379183787
1699,-1148.260913217478
1700,-855.0956410467243
1701,-1062.3682366196708
1702,-846.7512845204378
1703,-1167.584695906152
1704,-1130.8204066014248
1705,-1016.2402775711498
1706,-890.6454045175476
1707,-1032.0850297562483
1708,-1040.9458243656009
1709,-1038.2991573029942
1710,-1101.1133638572153
1711,-1048.573610552796
1712,-1002.5175026916455
1713,-1035.4109560244608
1714,-1005.9517866799854
1715,-1114.0597055131561
1716,-1021.8796181404472
1717,-979.7981640740445
1718,-1037.1679428391733
1719,-1096.2283309717109
1720,-943.2274181931015
1721,-1173.3361497439168
1722,-901.634701668984
1723,-1034.6259407995076
1724,-1104.078899435743
1725,-1094.1586731639807
1726,-837.8956520020226
1727,-1114.7070310531678
1728,-1038.0316652758756
1729,-1015.161139008339
1730,-951.8168678257599
1731,-1031.9039169689927
1732,-1170.019573808682
1733,-1015.8462798707903
1734,-1043.1307778374967
1735,-910.878390660882
1736,-1022.257084544558
1737,-1031.86965672467
1738,-1052.0274436134043
1739,-1232.6971339527968
1740,-1016.2942264822244
1741,-879.9246857832236
1742,-861.9074273935548
1743,-994.5797269244558
1744,-926.3737082533792
1745,-1001.3566363999746
1746,-888.8779218605754
1747,-984.394170547768
1748,-1036.8928109373892
1749,-1112.2945381891168
1750,-939.2422146156003
1751,-1048.2758530078731
1752,-1130.823931398475
1753,-905.2465284464222
1754,-777.6598943790827
1755,-1121.778805693294
1756,-907.9006794463982
1757,-1105.2654454399749
1758,-999.4818578605122
1759,-1023.9723941999695
1760,-1082.7957186227486
1761,-1072.688214251417
1762,-1029.1798335636963
1763,-1001.5433292327484
1764,-1145.767977460983
1765,-1151.2465257198178
1766,-1109.2355041139256
1767,-900.096693759177
1768,-1180.1227348910058
1769,-1053.459494927009
1770,-917.8348683334231
1771,-816.4338057577362
1772,-1031.8845254551338
1773,-875.2366540669237
1774,-1021.2742101988995
1775,-1093.608592362681
1776,-1152.6340319482754
1777,-1017.1220986448506
1778,-1107.5835142994586
1779,-1036.3014995422634
1780,-1014.7264737686814
1781,-1008.8525566098916
1782,-1111.672166564919
1783,-991.8809522718385
1784,-1012.2307340979568
1785,-877.8197702922987
1786,-993.6235657710212
1787,-1035.4243011308567
1788,-1134.242103863884
1789,-878.5157174687331
1790,-906.3509236530383
1791,-989.8954084296693
1792,-1047.9852843187598
1793,-1041.6627655523118
1794,-882.5719572491553
1795,-885.7394906647611
1796,-990.7906150466792
1797,-1001.4133907944656
1798,-1120.3402134947248
1799,-919.9307095327716
1800,-975.7979081767081
1801,-928.7857364118036
1802,-1109.251831712967
1803,-1062.9313934516017
1804,-1004.627689864361
1805,-1196.5898449973145
1806,-1132.5177924888944
1807,-1072.3318735028602
1808,-913.9705293905349
1809,-1266.2983777424265
1810,-1016.1687689347618
1811,-1038.9543601123064
1812,-915.8376030695861
1813,-895.2467674289209
1814,-1154.0781353495042
1815,-875.8198150852517
1816,-1159.0747443360624
1817,-955.8404608606335
1818,-1015.9719414789096
1819,-1027.5628931248843
1820,-871.999044685817
1821,-1030.1090305884927
1822,-1128.79441134619
1823,-968.5651051035412
1824,-912.9665543064383
1825,-1140.0475465650263
1826,-1050.9321482298067
1827,-891.0106117413625
1828,-975.9052638976522
1829,-1019.3680330474995
1830,-934.5242557479273
1831,-1111.6722193807718
1832,-1011.2003656729208
1833,-1106.0238439556001
1834,-1000.0921738632709
1835,-1062.2222032652667
1836,-1178.222851603717
1837,-1009.1454358561896
1838,-1239.1850597766836
1839,-1107.8246569140133
1840,-887.8191044085584
1841,-1191.2759752609425
1842,-1025.1764395378693
1843,-1018.9037749505618
1844,-1031.6977309762233
1845,-1030.189134783843
1846,-1110.2692029648979
1847,-1073.1946128566947
1848,-999.3676137684163
1849,-928.3809556363002
1850,-1071.7811052051693
1851,-1042.9376364329376
1852,-1159.6513352768936
1853,-1172.2663241001055
1854,-1077.3945149905053
1855,-1020.3663631899166
1856,-1050.266636265996
1857,-1029.321592071303
1858,-997.4622037458014
1859,-1085.7195622523784
1860,-988.8419621590266
1861,-912.1144140225637
1862,-906.7866046128364
1863,-992.6419344527284
1864,-983.0184773839496
1865,-1005.5043933393229
1866,-977.052903042706
1867,-1035.918969079704
1868,-1055.4475424119246
1869,-981.1074442849939
1870,-857.0959803116169
1871,-1157.7110319166154
1872,-1044.4017979582768
1873,-1016.6053173273164
1874,-1062.925867876873
1875,-1058.682022183078
1876,-1064.2128097339107
1877,-1149.5162825706218
1878,-1148.1540233825447
1879,-1004.5613137742633
1880,-1028.41761809363
1881,-1244.746306126732
1882,-1033.3288987111887
1883,-776.1712640496132
1884,-1079.7309894779094
1885,-1055.6793116589797
1886,-1092.299288790805
1887,-1193.8921902632726
1888,-1009.3291114284206
1889,-1019.7139452512134
1890,-1151.3569111177264
1891,-941.7704582680992
1892,-903.7164083826395
1893,-879.0802143998986
1894,-996.4703020521717
1895,-1048.1036123135452
1896,-1054.3729304600593
1897,-882.6126166471479
1898,-1137.4292799101404
1899,-882.5004011832169
1900,-786.4794435480893
1901,-1032.9846411032468
1902,-909.6537198181711
1903,-1022.8554285084284
1904,-1274.058622044478
1905,-1042.8981605698848
1906,-1079.4465799780075
1907,-1070.6815594851757
1908,-1053.6802002985971
1909,-891.0145004279443
1910,-1124.4226430135393
1911,-1168.5134016000072
1912,-1194.5332748036346
1913,-1169.2386784207958
1914,-1170.7344617125057
1915,-1228.0618964347732
1916,-1198.66098267411
1917,-901.2827180282768
1918,-1043.2018011478392
1919,-1052.2977045367736
1920,-994.5160123330286
1921,-1038.2145328423571
1922,-1162.7025354627297
1923,-989.3174855015006
1924,-1013.6517654092112
1925,-1089.975330642001
1926,-1202.8516402488826
1927,-1127.5376914223525
1928,-1028.3180431174503
1929,-1053.5139406548737
1930,-1037.9116063746167
1931,-1033.5612800350898
1932,-770.2258410506681
1933,-1124.8072822526683
1934,-1027.506457728899
1935,-1025.6783262325257
1936,-1019.7149429240894
1937,-1177.0347401459092
1938,-1052.5141035805257
1939,-1073.6885418219024
1940,-1161.9001464059443
1941,-1151.0274809229252
1942,-850.7829185964874
1943,-1145.9056687503733
1944,-1051.9246716407167
1945,-989.1971896345821
1946,-1164.6521686488966
1947,-1189.2015834698643
1948,-1010.4746768483274
1949,-1170.509634226574
1950,-1153.1839460722783
1951,-1115.9147554025444
1952,-1048.7975081030525
1953,-1000.5077427521904
1954,-1053.6913044223306
1955,-756.8531344099395
1956,-1115.4829264150549
1957,-988.4727970562178
1958,-1075.2698147650685
1959,-1030.998464007864
1960,-1009.1559782702429
1961,-1039.9539075918024
1962,-1066.7564656387513
1963,-1187.481998481991
1964,-1015.778206534861
1965,-897.4786697749189
1966,-897.0328838978538
1967,-1094.1813287891528
1968,-1142.5984249108656
1969,-902.3178918968764
1970,-1152.3456345738025
1971,-1039.7961457493302
1972,-882.3078976038297
1973,-929.1448024946371
1974,-934.6267527421254
1975,-1112.2603409486587
1976,-1078.2956978757722
1977,-1203.8825124762022
1978,-1060.4925591897324
1979,-1113.7970849835108
1980,-1048.6668136005524
1981,-1035.2325905056068
1982,-1056.859038990321
1983,-1189.2556388911462
1984,-1039.3221541965352
1985,-878.2915034824732
1986,-893.5536574199762
1987,-1054.285003848217
1988,-938.1761111306645
1989,-1065.8051049682015
1990,-998.9120402717817
1991,-1162.9975162402422
1992,-1057.390949149572
1993,-955.9775484386571
1994,-1001.4375836592769
1995,-1105.5955787671155
1996,-1039.8069416558153
1997,-918.5414455024245
1998,-1075.106565010228
1999,-1007.5146946274787
2000,-1007.458717874669
2001,-1032.8987520095866
2002,-913.8891117357856
2003,-898.6393630841134
2004,-1187.4591450545888
2005,-1162.2186818726764
2006,-1029.7868815921477
2007,-1192.3652826903133
2008,-904.355752593866
2009,-919.2375406453995
2010,-1058.87477618701
2011,-1015.33693222553
2012,-1028.8428383583384
2013,-1050.81415798936
2014,-1191.619059006656
2015,-1004.885618525265
2016,-901.1680162623319
2017,-1062.9905639537642
2018,-888.3993809235101
2019,-1009.3959478174385
2020,-816.260105813225
2021,-926.406857166829
2022,-1107.0322795496536
2023,-1016.3566057336207
2024,-952.1712915351624
2025,-911.6036663212664
2026,-1062.6703542332084
2027,-1144.1388456614497
2028,-1007.9193293784275
2029,-943.6508600266957
2030,-1040.4312763358841
2031,-1056.998786881565
2032,-1128.9397649718444
2033,-1160.29181287948
2034,-1051.7846152368143
2035,-1059.5975094946639
2036,-1061.4640754180525
2037,-1100.7898052012229
2038,-1137.6329864090205
2039,-1098.031734760004
2040,-904.4954877336517
2041,-1130.931252334278
2042,-1218.8212237728958
2043,-1071.9950307901422
2044,-1213.281185190525
2045,-879.3894250972567
2046,-1009.3151048345977
2047,-924.4583763137781
2048,-985.5892762563323
2049,-1011.0379107908955
2050,-1061.3286178829705
2051,-1006.3901937914627
2052,-1050.2570497231497
2053,-1113.5561640679036
2054,-933.1671532408607
2055,-1015.77699822041
2056,-1016.8681858560076
2057,-900.4839687123725
2058,-1320.6666172143177
2059,-1014.7383886479818
2060,-1042.6961444496071
2061,-1076.8603669876504
2062,-1031.966374067762
2063,-795.3765476591415
2064,-1009.046228968641
2065,-893.6556579698625
2066,-1052.4882441637326
2067,-878.1962541189736
2068,-1021.0259426700358
2069,-780.2827443448737
2070,-891.7086425150156
2071,-1246.073859801076
2072,-1130.3582851183266
2073,-1164.0245028750653
2074,-983.9137217262245
2075,-1002.4321443693442
2076,-774.789950769445
2077,-1054.2612638391247
2078,-1129.891967371328
2079,-912.9466886014624
2080,-1127.1876766853036
2081,-912.4043161301935
2082,-869.6038426229578
2083,-1123.560490755459
2084,-1003.7724566103029
2085,-1059.6159104260703
2086,-939.0424045763249
2087,-1058.660869845419
2088,-1136.1718543149818
2089,-986.3415933261373
2090,-798.1674530983976
2091,-990.6449619174709
2092,-899.6156457760892
2093,-1019.7502499364456
2094,-873.2065037663809
2095,-993.067244092552
2096,-880.7884923013786
2097,-972.8464069923929
2098,-1034.7357090753972
2099,-896.1849069512413
2100,-1010.2516536240544
2101,-1032.7114377256482
2102,-896.2833153499738
2103,-893.1487456623482
2104,-1064.4826818780596
2105,-922.7257223633592
2106,-879.954044652247
2107,-929.0062592667838
2108,-1007.2555221397071
2109,-658.8332875613017
2110,-993.0895407663212
2111,-904.5340950539296
2112,-958.2889440834359
2113,-880.7992833883881
2114,-902.4256853675391
2115,-1015.5165023095311
2116,-868.583872200292
2117,-946.2132471853892
2118,-1005.1894998636825
2119,-964.9900608199027
2120,-997.3515930870361
2121,-1034.3719618882178
2122,-823.4091827493929
2123,-1128.3233372886905
2124,-1104.260808305399
2125,-877.2440572281939
2126,-773.4921877500283
2127,-858.8897199151115
2128,-1074.1125641158962
2129,-883.4454804092611
2130,-882.6565201234796
2131,-911.2959812838868
2132,-1001.1577087303566
2133,-854.3523820895794
2134,-1129.078950578555
2135,-832.2422198707445
2136,-913.9042918391478
2137,-898.9012127086636
2138,-1144.548134241421
2139,-998.4488469526013
2140,-1016.8067622566023
2141,-860.8866820217103
2142,-1078.5244123901007
2143,-937.303186734327
2144,-1140.2687610691287
2145,-995.3373065736401
2146,-916.0863565969158
2147,-905.565607760511
2148,-986.8758260898801
2149,-888.8728347672169
2150,-788.7644014245279
2151,-991.8530160809099
2152,-879.6362640707458
2153,-864.7101814229491
2154,-724.3363390442543
2155,-971.7380627673078
2156,-885.3776753257514
2157,-1106.3557612047528
2158,-998.3014032050098
2159,-760.7687698860718
2160,-1002.4644133260942
2161,-1087.5811985291898
2162,-1003.8794322783102
2163,-1056.3620729469806
2164,-957.2670129133053
2165,-875.4758632362086
2166,-1019.7056510068849
2167,-968.2054673793778
2168,-1031.0196985003524
2169,-862.0105017969173
2170,-906.7530804783433
2171,-891.0810794279339
2172,-977.3529240338015
2173,-760.7817112623355
2174,-1001.3231087109525
2175,-990.1281257178244
2176,-823.2879337023282
2177,-1095.5076541974354
2178,-875.5196925726299
2179,-989.3350281454381
2180,-902.3000682719288
2181,-862.5776347142953
2182,-896.0239917659962
2183,-972.6146421865949
2184,-980.5777127520245
2185,-874.462363553505
2186,-993.570192745561
2187,-907.0400609706666
2188,-1071.6234291832836
2189,-1135.3694256272859
2190,-710.4104654051985
2191,-872.0794152272266
2192,-1014.306240403952
2193,-1009.9761009340899
2194,-759.495981482529
2195,-891.3697892590545
2196,-1102.7287869813915
2197,-857.6604770599818
2198,-883.4847332788245
2199,-1011.117408012678
2200,-1128.8490548027921
2201,-1003.0841661623535
2202,-782.2076769904105
2203,-877.3022177141912
2204,-906.609959311199
2205,-999.9153186577495
2206,-908.0684363482268
2207,-978.8349091316842
2208,-1147.50772948067
2209,-1060.1603772304268
2210,-966.8509109260889
2211,-894.9942147501749
2212,-1129.1927889188698
2213,-812.5817281570796
2214,-860.9941691530713
2215,-890.9144015609266
2216,-1014.0678359955305
2217,-961.4976760643729
2218,-902.4309591106949
2219,-964.0308251365103
2220,-1019.7006401607629
2221,-964.7007783809908
2222,-1008.7030981096838
2223,-808.5612830935511
2224,-999.8052343175785
2225,-880.6057763272319
2226,-1075.8579594745358
2227,-1014.6515229874531
2228,-792.9664913373002
2229,-861.6236054716909
2230,-952.0568916935218
2231,-807.3386118036573
2232,-873.7784587902652
2233,-1112.5525525700016
2234,-1124.0486322856268
2235,-1112.7894538908233
2236,-884.2404871447826
2237,-1030.4380838654704
2238,-758.127708654111
2239,-1015.2517293598787
2240,-916.5638726810782
2241,-1027.6924586099092
2242,-1130.529404894887
2243,-960.5771790259865
2244,-760.3373974583084
2245,-987.830906907139
2246,-787.1585940330219
2247,-922.0268549087594
2248,-987.1265271461206
2249,-1030.7481822724835
2250,-895.2672285583799
2251,-993.8048080023007
2252,-745.3156018457119
2253,-1031.281428100982
2254,-1032.2569573067542
2255,-1035.228373571086
2256,-913.8581458786887
2257,-1021.8896939014356
2258,-988.3936824343144
2259,-1109.04960979414
2260,-958.6346156345269
2261,-939.3850943477923
2262,-1094.6609841153079
2263,-840.6103284906209
2264,-1115.6776206861755
2265,-889.1740329357191
2266,-930.8316406561828
2267,-907.8084690884026
2268,-1025.8471347137834
2269,-1012.7903432852814
2270,-883.0848291884324
2271,-1049.4008253165055
2272,-900.2668697932684
2273,-906.2058419970591
2274,-998.1197392874815
2275,-1037.3471977011277
2276,-996.0736354871965
2277,-1127.9150704466938
2278,-952.9006176599358
2279,-992.2920604859548
2280,-850.5140371865041
2281,-1018.2570465083762
2282,-1076.2651902814243
2283,-1110.031112526431
2284,-764.7121525561424
2285,-885.4413365762596
2286,-900.0289314830936
2287,-995.4330792598586
2288,-1160.1071958486452
2289,-1104.968023137307
2290,-985.2796226669757
2291,-889.4490669455
2292,-898.1761435397348
2293,-1021.6333303610128
2294,-860.317560861237
2295,-939.0399810726924
2296,-822.7490423090438
2297,-878.610698161775
2298,-899.1266790288048
